//以下全部来自互联网，所有内容仅供测试使用，请勿用于违法用途，如有冒犯请联系删除。

//永久免费꙰严禁商业꙰仅供测试꙰违者自负!꙰//      

//来源网络，免费分享，请勿追究，谢谢！//
6.19端午快乐,#genre#
笑星撞地球,https://vip.ffzy-play7.com/20221207/8501_48c90352/2000k/hls/mixed.m3u8
破戒大师,https://vip.ffzy-play7.com/20221117/5189_f44f2b8d/2000k/hls/mixed.m3u8
大丈夫2,https://vip.ffzy-play7.com/20221126/7167_edca6595/2000k/hls/mixed.m3u8
功夫瑜伽,https://vip.ffzy-play2.com/20221124/1291_468b2efb/2000k/hls/mixed.m3u8
七年之痒,https://vip.ffzy-online2.com/20230409/32041_7c3ae42f/2000k/hls/mixed.m3u8
记得香蕉成熟时,https://vip.lz-cdn1.com/20220411/1579_f163e610/1200k/hls/mixed.m3u8
我爱夜来香,https://vip.ffzy-play7.com/20221206/8154_d05cbb3e/2000k/hls/mixed.m3u8
富贵列车,https://vip.ffzy-play7.com/20221206/8232_7462fce8/2000k/hls/mixed.m3u8
Laughing Gor之变节,https://vip.ffzy-play7.com/20221223/9358_12f199fb/2000k/hls/mixed.m3u8
奇兵,https://vip.ffzy-play7.com/20221113/4149_e586362b/2000k/hls/mixed.m3u8
福星闯江湖,https://vip.ffzy-play7.com/20221115/4664_844c011e/2000k/hls/mixed.m3u8
东北往事之破马张飞,https://vip.ffzy-play2.com/20221124/1268_814923a2/2000k/hls/mixed.m3u8
我爱HK 开心万岁,https://yzzy.play-cdn4.com/20220608/17598_8a6f1027/1000k/hls/index.m3u8
猛男滚死队,https://vip.lz-cdn3.com/20230604/19304_2fa1dd45/2000k/hls/mixed.m3u8
小生梦惊魂,https://vip.ffzy-play2.com/20221129/1755_b054155e/2000k/hls/mixed.m3u8
一念无明,https://vip.ffzy-play2.com/20221125/1464_83cc77e6/2000k/hls/mixed.m3u8
这个阿爸真爆炸,https://vip.ffzy-play2.com/20221022/433_3be29bdd/2000k/hls/mixed.m3u8
小亲亲,https://vip.ffzy-play7.com/20230216/14938_a91b9e71/2000k/hls/mixed.m3u8
赛车传奇,https://yzzy.play-cdn17.com/20230806/14707_6b4c90df/2000k/hls/index.m3u8
八宝奇兵,https://vip.ffzy-play7.com/20230201/12951_9a84afb6/2000k/hls/mixed.m3u8
初恋滋味,https://vip.ffzy-play7.com/20221127/7205_56aa54a7/2000k/hls/mixed.m3u8
野·良犬,https://vip.ffzy-play7.com/20221207/8511_a1d4bdb5/2000k/hls/mixed.m3u8
黄飞鸿对黄飞鸿,https://vip.ffzy-online.com/20221017/1060_ae0316ad/2000k/hls/mixed.m3u8
叶问：终极一战,https://vip.ffzy-play.com/20221015/939_5ff5bac4/2000k/hls/mixed.m3u8
黄金兄弟,https://vip.ffzy-online.com/20221017/1066_761fcbc4/2000k/hls/mixed.m3u8
神探POWER之问米追凶,https://vip.ffzy-online2.com/20230904/43485_a2e31c1d/2000k/hls/mixed.m3u8
七小罗汉,https://vip.ffzy-play2.com/20221022/324_3ab9666a/2000k/hls/mixed.m3u8
孖宝闯八关,https://vip.lz-cdn3.com/20230709/20138_c96fec93/2000k/hls/mixed.m3u8
麻雀王,https://vip.lz-cdn1.com/20230811/21743_6ebb233a/2000k/hls/mixed.m3u8
废柴同盟,https://vip.ffzy-play7.com/20221118/5491_d5073611/2000k/hls/mixed.m3u8
小小小警察,https://vip.ffzy-play7.com/20230131/12926_ddf93907/2000k/hls/mixed.m3u8
过街老虎,https://yzzy.play-cdn17.com/20230820/16599_b2403945/2000k/hls/index.m3u8
失婚老豆,https://vip.lz-cdn3.com/20230712/20206_241bccc9/2000k/hls/mixed.m3u8
奖门人Ladies First感谢祭,https://vip.lz-cdn5.com/20230417/50107_1f318169/2000k/hls/mixed.m3u8
老少五个半,https://vip.lz-cdn3.com/20230711/20166_d2e21c20/2000k/hls/mixed.m3u8

↓王宝强专辑↓,http://live.dxms.top:80/dwy/news.php$php代理
八角笼中,https://svipsvip.ffzyread1.com/20230908/18000_41c719d6/2000k/hls/mixed.m3u8
大闹天竺,https://vip.ffzy-play2.com/20221124/1257_5ea571b4/2000k/hls/mixed.m3u8
道士下山,https://vip.ffzy-online.com/20221017/815_a6acfa50/2000k/hls/mixed.m3u8
人在囧途,https://vip.ffzy-play.com/20221018/1953_2d6ba500/2000k/hls/mixed.m3u8
天下无贼,https://vip.ffzy-play6.com/20221018/39_d0036fb2/3000k/hls/mixed.m3u8
一个人的武林,https://vip.ffzy-play6.com/20221027/2378_15d0f85e/3000k/hls/mixed.m3u8
唐人街探案,https://vip.ffzy-play1.com/20221018/373_37c6bab6/2000k/hls/mixed.m3u8
最爱,https://vip.ffzy-play6.com/20221021/630_d1efe018/3000k/hls/mixed.m3u8
我和我的家乡,https://vip.ffzy-play1.com/20221018/511_7936e28c/2000k/hls/mixed.m3u8
少林寺之得宝传奇,https://vip.ffzy-play.com/20221018/2008_ff32d2ea/2000k/hls/mixed.m3u8
唐人街探案2,https://vip.ffzy-play1.com/20221018/374_2a206140/2000k/hls/mixed.m3u8
唐人街探案3,https://vip.ffzy-play1.com/20221018/375_461d4806/2000k/hls/mixed.m3u8
奔跑吧！兄弟,https://s5.bfzycdn.com/video/benpaobaxiongdi/HD%E5%9B%BD%E8%AF%AD/index.m3u8
天注定,https://vip.ffzy-play7.com/20230403/20788_5665c69d/2000k/hls/mixed.m3u8
私人订制,https://vip.ffzy-play6.com/20221019/192_52684124/3000k/hls/mixed.m3u8
新喜剧之王,https://vip.ffzy-play7.com/20221203/7782_d193a45c/2000k/hls/mixed.m3u8
火龙对决,https://vip.ffzy-play2.com/20221021/230_7c040afc/2000k/hls/mixed.m3u8
烈火男儿之荣誉,https://vod.healthcareqh.com/20230803/TsAO0KCO/index.m3u8
追凶,https://s1.bfzycdn.com/video/zhuixiong/HD%E5%9B%BD%E8%AF%AD/index.m3u8
集结号,https://vip.ffzy-play6.com/20221126/8511_da05451d/3000k/hls/mixed.m3u8
祖宗十九代,https://vip.ffzy-play.com/20221015/1136_c64101c0/2000k/hls/mixed.m3u8
东风雨,https://vip.ffzy-play2.com/20221021/140_324ef100/2000k/hls/mixed.m3u8
一出好戏,https://vip.ffzy-play.com/20221015/949_ecf3b061/2000k/hls/mixed.m3u8
烈火男儿之金斧头,https://vod.healthcareqh.com/20230804/AsC8qxr9/index.m3u8
烈火男儿之隐患,https://vip.ffzy-play7.com/20230407/21370_e68c32ae/2000k/hls/mixed.m3u8
烈火男儿之见习英雄,https://vip.ffzy-play7.com/20230406/21301_e118d2ce/2000k/hls/mixed.m3u8
烈火男儿之队长的故事,https://vip.ffzy-play6.com/20221103/3829_1dac798e/3000k/hls/mixed.m3u8
冰封：重生之门,https://vip.ffzy-play7.com/20221028/421_aa257ab3/2000k/hls/mixed.m3u8
人再囧途之泰囧,https://vip.ffzy-play.com/20221018/1951_47e1adc8/2000k/hls/mixed.m3u8
大有前途,https://vip.ffzy-play7.com/20221126/7159_6504ca3b/2000k/hls/mixed.m3u8
李米的猜想,https://vip.ffzy-play2.com/20221022/268_bd05cd3f/2000k/hls/mixed.m3u8
两个傻瓜的荒唐事,https://vip.ffzy-play7.com/20221126/7155_68809f1e/2000k/hls/mixed.m3u8
高海拔之恋2,https://vip.ffzy-play7.com/20221205/7906_6c477265/2000k/hls/mixed.m3u8
冰封侠：时空行者,https://vip.ffzy-online.com/20221015/670_c420623f/2000k/hls/mixed.m3u8
Hello！树先生,https://vip.ffzy-play6.com/20221019/130_28e143c8/3000k/hls/mixed.m3u8
神通乡巴佬,https://vip.ffzy-play6.com/20221126/8361_bed74783/3000k/hls/mixed.m3u8
不可思异,https://vip.ffzy-play7.com/20230101/10674_3bc93de3/2000k/hls/mixed.m3u8
疯狂的导演,https://vip.ffzy-play6.com/20221022/735_d07a45bf/3000k/hls/mixed.m3u8
越来越好之村晚,https://vip.ffzy-play6.com/20221020/407_2e327e17/3000k/hls/mixed.m3u8
微爱之渐入佳境,https://vip.ffzy-play6.com/20221028/2472_36ce558e/3000k/hls/mixed.m3u8

💃广场舞频,#genre#  

转身不必说再会,https://alimov2.a.kwimgs.com/upic/2022/06/06/15/BMjAyMjA2MDYxNTM2MDhfOTU2MzA3MDg4Xzc2MTczOTQ0NjM5XzJfMw==_b_B3f9ff9967952626bd173f1954d5adf87.mp4 
青青世界广场舞,https://alimov2.a.kwimgs.com/upic/2022/05/10/20/BMjAyMjA1MTAyMDE4MTBfOTU2MzA3MDg4Xzc0MTE0MjAxNTM5XzJfMw==_b_B47bd636e2f80429ceeda31ab774a20ea.mp4 
青青世界广场舞2https://txmov2.a.kwimgs.com/upic/2022/05/26/05/BMjAyMjA1MjYwNTQwNDhfOTU2MzA3MDg4Xzc1MjYyNTM0ODAwXzJfMw==_b_B7fdec9006e5c36bf5c22ddc9f8c5e1b2.mp4 
总有一天等到你,https://vd2.bdstatic.com/mda-nbk311450849cqtv/cae_h264_nowatermark_delogo/1645410122291259796/mda-nbk311450849cqtv.mp4 
雄鹰草原飞,https://vd2.bdstatic.com/mda-nde1hd99zjwy5nam/cae_h264_delogo/1649985587536980267/mda-nde1hd99zjwy5nam.mp4 
月下情缘,https://alimov2.a.kwimgs.com/upic/2022/05/30/05/BMjAyMjA1MzAwNTAzNTlfOTU2MzA3MDg4Xzc1NTcxNjI4NjcyXzJfMw==_b_Bd55404d325f7b6b4bdc799a6562adc7a.mp4 
我愿为你守候,https://alimov2.a.kwimgs.com/upic/2022/05/16/08/BMjAyMjA1MTYwODMxNTlfOTU2MzA3MDg4Xzc0NTM1OTg4MzQzXzJfMw==_b_Bed1d42b1dc0deb3990857b9b53fa15ff.mp4 
余生只爱你一个,https://txmov2.a.kwimgs.com/upic/2022/06/04/06/BMjAyMjA2MDQwNjA3NDdfOTU2MzA3MDg4Xzc1OTY4NjYwNDEzXzJfMw==_b_B97126a09fb97d88184b49ebe2b9a1be8.mp4 
快乐每一天,https://alimov2.a.kwimgs.com/upic/2022/06/02/07/BMjAyMjA2MDIwNzI1MjVfOTU2MzA3MDg4Xzc1NzkzODYzOTk1XzJfMw==_b_Bfe5369610488c6327536cd2246ff1024.mp4 
夜深人静,https://alimov2.a.kwimgs.com/upic/2022/05/30/05/BMjAyMjA1MzAwNTI2MzlfOTU2MzA3MDg4Xzc1NTc5NTE1NzIwXzJfMw==_b_Bac07adbe85bac838ddafc0bcc1f351d4.mp4 
守候这份情,https://txmov2.a.kwimgs.com/upic/2022/05/30/05/BMjAyMjA1MzAwNTE2MTlfOTU2MzA3MDg4Xzc1NTc5MzQ2MDc0XzJfMw==_b_B368ce8aded27aea1c1107fde7955e460.mp4 
一路生花,https://txmov2.a.kwimgs.com/upic/2022/05/20/05/BMjAyMjA1MjAwNTIzMjZfOTU2MzA3MDg4Xzc0ODAyMzM2MTg0XzJfMw==_b_Be5527eb67c325ba55f9c099f838e34c7.mp4 
一朵情花开,https://vd2.bdstatic.com/mda-nbqmjbb7d55xi459/cae_h264_delogo/1645996822858059810/mda-nbqmjbb7d55xi459.mp4 
夜太深,https://alimov2.a.kwimgs.com/upic/2022/05/20/05/BMjAyMjA1MjAwNTQ2NDBfOTU2MzA3MDg4Xzc0ODAyNzgzODMxXzJfMw==_b_Bb839935028f5d3423901f16a10baa9d6.mp4 
野花香,https://vd3.bdstatic.com/mda-kkiij0tpgib4mvnm/sc/cae_h264_nowatermark/1605819994/mda-kkiij0tpgib4mvnm.mp4 
要爱你就来,https://txmov2.a.kwimgs.com/upic/2022/06/02/07/BMjAyMjA2MDIwNzI3MDZfOTU2MzA3MDg4Xzc1NzkzOTYxOTg4XzJfMw==_b_Bd233855057f07f1f3a843aa2d9750fb8.mp4 
1,https://alimov2.a.kwimgs.com/upic/2022/05/10/20/BMjAyMjA1MTAyMDIxMTJfOTU2MzA3MDg4Xzc0MTE0NDg1NDQ5XzJfMw==_b_B9bc48ad956e6a398111d603911977c57.mp4 
2,https://alimov2.a.kwimgs.com/upic/2022/05/29/07/BMjAyMjA1MjkwNzU4MDlfOTU2MzA3MDg4Xzc1NDk5MTkzMDcyXzJfMw==_b_Bc3332b978f8b5d438d934cfb2b274677.mp4 
3,https://alimov2.a.kwimgs.com/upic/2022/06/07/06/BMjAyMjA2MDcwNjU5NDZfOTU2MzA3MDg4Xzc2MjE3Nzk5NDEwXzJfMw==_b_B923ca9f49ee544489344d4002972f581.mp4 
4,https://alimov2.a.kwimgs.com/upic/2022/06/01/06/BMjAyMjA2MDEwNjEyNTVfOTU2MzA3MDg4Xzc1NzE0NzkyMDQ4XzJfMw==_b_Bc46876778eea16365c432ad0fd637316.mp4 
5,https://vd4.bdstatic.com/mda-ncpbbgi7t3uz922n/cae_h264_delogo/1648161024203046716/mda-ncpbbgi7t3uz922n.mp4 
6,https://vd2.bdstatic.com/mda-nda9vihjamzbhxr8/cae_h264_delogo/1649661812377276093/mda-nda9vihjamzbhxr8.mp4 
7,https://vd2.bdstatic.com/mda-nc7zsmht6xm8nye2/1080p/cae_h264_delogo/1646860825962324580/mda-nc7zsmht6xm8nye2.mp4 
8,https://alimov2.a.kwimgs.com/upic/2022/05/24/17/BMjAyMjA1MjQxNzE1MjZfOTU2MzA3MDg4Xzc1MTYzMzk2NTUzXzJfMw==_b_B447f1a925bb4fb7004ecd7af50be28c4.mp4 
9,https://vd3.bdstatic.com/mda-mmszwiraavrsffr0/1080p/cae_h264_delogo/1643524273204830134/mda-mmszwiraavrsffr0.mp4 
10,https://txmov2.a.kwimgs.com/upic/2022/05/29/12/BMjAyMjA1MjkxMjQzMDVfOTU2MzA3MDg4Xzc1NTIwMDQ0NDIxXzJfMw==_b_Ba67dd2a268ed8f364665fa1dd316aa25.mp4 
11https://alimov2.a.kwimgs.com/upic/2022/05/17/09/BMjAyMjA1MTcwOTU0MTBfOTU2MzA3MDg4Xzc0NjA5NTgxMzQzXzJfMw==_b_B0748e8cac06098e9e1527cd77f1b034e.mp4 
12,https://alimov2.a.kwimgs.com/upic/2022/05/31/06/BMjAyMjA1MzEwNjQwMjhfOTU2MzA3MDg4Xzc1NjQ4Mzg2MTYzXzJfMw==_b_Be34d5c8ed696c2549f62012ecee53baa.mp4 
13,https://txmov2.a.kwimgs.com/upic/2022/05/31/06/BMjAyMjA1MzEwNjM5MzZfOTU2MzA3MDg4Xzc1NjQ4MzUwNjUxXzJfMw==_b_B86c40d8b4cb80db03598c2196ea1a156.mp4 
14,https://vd4.bdstatic.com/mda-ncpn120mw7c0rcg5/cae_h264_delogo/1648342454750110445/mda-ncpn120mw7c0rcg5.mp4 
15,https://txmov2.a.kwimgs.com/upic/2022/06/03/06/BMjAyMjA2MDMwNjA1NTNfOTU2MzA3MDg4Xzc1ODY3NTQ1OTYwXzJfMw==_b_Bf05af300716d8ab8b63d039883e7ba98.mp4 
16,https://vd3.bdstatic.com/mda-kgji1f4wbkue79t0/sc/cae_h264_nowatermark/mda-kgji1f4wbkue79t0.mp4 
17,https://alimov2.a.kwimgs.com/upic/2022/05/17/09/BMjAyMjA1MTcwOTU5MDVfOTU2MzA3MDg4Xzc0NjA5ODMyNTg4XzJfMw==_b_B16784bc1af8af88b37e768d580806409.mp4 
18,https://alimov2.a.kwimgs.com/upic/2022/05/29/08/BMjAyMjA1MjkwODAwMTVfOTU2MzA3MDg4Xzc1NDk5Mjk3NTI1XzJfMw==_b_Bc5ee9048e78ac7fdf1132decfec7cdeb.mp4
19,https://txmov2.a.kwimgs.com/upic/2022/05/27/06/BMjAyMjA1MjcwNjAxMTNfOTU2MzA3MDg4Xzc1MzI5OTYyMzUyXzJfMw==_b_B6da528d43caa536f6825e0ac42f4ccf3.mp4 
20,https://alimov2.a.kwimgs.com/upic/2022/06/06/05/BMjAyMjA2MDYwNTUzNDdfOTU2MzA3MDg4Xzc2MTQ1NTk5NjczXzJfMw==_b_Bce46752475a8a4664a00cd145b007022.mp4 
21,https://txmov2.a.kwimgs.com/upic/2022/05/16/11/BMjAyMjA1MTYxMTI1NDVfOTU2MzA3MDg4Xzc0NTQ0ODM4OTM2XzJfMw==_b_B70e403cade69df78af7a20c7b991df83.mp4 
22,https://vd4.bdstatic.com/mda-ncvfnj4y3x12s018/cae_h264_delogo/1648638512055784705/mda-ncvfnj4y3x12s018.mp4 
23,https://vd4.bdstatic.com/mda-nap1xzj997qqcfr8/cae_h264_nowatermark_delogo/1642987657217993390/mda-nap1xzj997qqcfr8.mp4 
24,https://alimov2.a.kwimgs.com/upic/2022/05/25/04/BMjAyMjA1MjUwNDU4NDVfOTU2MzA3MDg4Xzc1MTk1NzI1OTIzXzJfMw==_b_B65ccf167f2af2a1c5842f9388923a053.mp4 
25,https://txmov2.a.kwimgs.com/upic/2022/05/10/20/BMjAyMjA1MTAyMDIzMzRfOTU2MzA3MDg4Xzc0MTE0Njk1Mzc5XzJfMw==_b_Bda1e74f5e3d53449cde1c79fcd7d2859.mp4 
26,https://vd4.bdstatic.com/mda-nde64srrkhkar8v1/360p/h264_delogo/1649996963702619181/mda-nde64srrkhkar8v1.mp4 
27,https://alimov2.a.kwimgs.com/upic/2022/06/06/05/BMjAyMjA2MDYwNTQxMjRfOTU2MzA3MDg4Xzc2MTQ1MzUyNzc1XzJfMw==_b_B18c954e77b75945bbebf4191e0ea6dd8.mp4 
28,https://txmov2.a.kwimgs.com/upic/2022/05/19/08/BMjAyMjA1MTkwODEzMjFfOTU2MzA3MDg4Xzc0NzM4NTM3MzIwXzJfMw==_b_Bbfc85fc1485759dbbbcb92ebf537acd0.mp4 
29,https://txmov2.a.kwimgs.com/upic/2022/06/01/05/BMjAyMjA2MDEwNTQzNTlfOTU2MzA3MDg4Xzc1NzE0MDYxNTk3XzJfMw==_b_B152552e8b75265af958830cfd482f86f.mp4 
30,https://vd2.bdstatic.com/mda-nd84i81jy4hmwjqp/cae_h264_delogo/1649476127048784853/mda-nd84i81jy4hmwjqp.mp4 
31,https://txmov2.a.kwimgs.com/upic/2022/05/27/05/BMjAyMjA1MjcwNTUzMDNfOTU2MzA3MDg4Xzc1MzI5NzY2NzE1XzJfMw==_b_B4bff592193b36fe88f88f8879425db11.mp4 
32,https://vd2.bdstatic.com/mda-nbdxwm6gm3y7nt9x/cae_h264_nowatermark_delogo/1644879104808683090/mda-nbdxwm6gm3y7nt9x.mp4 
33,https://alimov2.a.kwimgs.com/upic/2022/06/01/18/BMjAyMjA2MDExODE0MzZfOTU2MzA3MDg4Xzc1NzU3Nzc2NzAzXzJfMw==_b_B0e0875e36fe18d339049479f0cfb06c5.mp4 
34,https://alimov2.a.kwimgs.com/upic/2022/05/12/08/BMjAyMjA1MTIwODUxMDRfOTU2MzA3MDg4Xzc0MjA5MTAwMjAzXzJfMw==_b_B2862d8a760125751a5225f1758ef5a47.mp4 
35,https://alimov2.a.kwimgs.com/upic/2022/05/27/05/BMjAyMjA1MjcwNTU0MzFfOTU2MzA3MDg4Xzc1MzI5ODIxMDg1XzJfMw==_b_Bca7ddb535d4088b7ff6262d28093f30f.mp4 
36,https://vd2.bdstatic.com/mda-nbs31gyyp86urcc8/cae_h264_delogo/1645928708970205778/mda-nbs31gyyp86urcc8.mp4 
37,https://txmov2.a.kwimgs.com/upic/2022/05/14/05/BMjAyMjA1MTQwNTM5MTRfOTU2MzA3MDg4Xzc0MzQ5Nzg1MTkwXzJfMw==_b_B0d78ac2acc32ba6bdda5e9b9ce452c5a.mp4 
38,https://txmov2.a.kwimgs.com/upic/2022/05/20/06/BMjAyMjA1MjAwNjA3NDlfOTU2MzA3MDg4Xzc0ODAzMTE1NjE0XzJfMw==_b_Bc933688e6937bedad020c88de780482a.mp4 
39,https://vd4.bdstatic.com/mda-nciz5tc8dnbgx932/1080p/cae_h264_delogo/1647810046618895479/mda-nciz5tc8dnbgx932.mp4 
40,https://vd2.bdstatic.com/mda-nd2yigtry43cc3qb/cae_h264_delogo/1649027045310888775/mda-nd2yigtry43cc3qb.mp4 
41,https://alimov2.a.kwimgs.com/upic/2022/06/08/08/BMjAyMjA2MDgwODAyMTFfOTU2MzA3MDg4Xzc2Mjg5NDI5NjA2XzJfMw==_b_B341a133fce010d62694991d47b5b6744.mp4 
42,https://vd2.bdstatic.com/mda-ncpdhfxk5hgsm2pi/cae_h264_delogo/1648116026103826817/mda-ncpdhfxk5hgsm2pi.mp4 
43,https://txmov2.a.kwimgs.com/upic/2022/05/28/17/BMjAyMjA1MjgxNzAyNDlfOTU2MzA3MDg4Xzc1NDQ5MzgzOTMzXzJfMw==_b_B6d79792fb36617b506b1a1b2ba410fd7.mp4
44,https://vd2.bdstatic.com/mda-nbeadb78h0udbtbx/cae_h264_nowatermark_delogo/1645489831558742676/mda-nbeadb78h0udbtbx.mp4 
45,https://alimov2.a.kwimgs.com/upic/2022/05/27/05/BMjAyMjA1MjcwNTUzNTBfOTU2MzA3MDg4Xzc1MzI5ODA1NTM3XzJfMw==_b_B2605528ff042a8782fb357dcac5d658d.mp4 





🎭戏曲频道,#genre#   
❥打赏长久使用,https://i.uik.cc/view.php/76bc8f27068f76f69f00a699e5cf73d8.mp4
❥打赏长久使用,https://cccimg.com/view.php/76bc8f27068f76f69f00a699e5cf73d8.mp4
❥留言加频道,https://cccimg.com/view.php/76bc8f27068f76f69f00a699e5cf73d8.mp4
河南曲艺,http://1.94.31.214/php/hntv.php?id=jczy
梨园频道,http://live2.rxip.sc96655.com/live/ly_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
黄梅戏七仙女,http://gcw.bdcdn.shoujiduoduo.com/v/191211/9ed54cfd1c55624e227f28ca40c6a4ab.mp4
黄梅戏春香传,http://gcw.bdcdn.shoujiduoduo.com/v/190221/6a38928efbe1f76f04f14a94197cc6d6.mp4
牛郎织女-严凤英韩再芬周源源,http://gcw.bdcdn.shoujiduoduo.com/v/190702/ed2662b8d3d3a875e01a53c669f4af50.mp4
黄梅戏春香闹学,http://gcw.bdcdn.shoujiduoduo.com/v/201027/552dcdf37bdf2b4ff56d9e79bb58f527.mp4
牛郎织女,http://gcw.bdcdn.shoujiduoduo.com/v/200227/9d52e829ee706c3d5170d13bfac85b70.mp4
曲剧《桑林收子》,http://gcw.bdcdn.shoujiduoduo.com/v/190617/2282c7e70fc99fe1e7e065e32b1ab2b9.mp4
曲剧《四郎探母》,http://gcw.bdcdn.shoujiduoduo.com/v/191208/1aef74e8889ab9199f60927ac66b0885.mp4
曲剧《四郎探母》,http://gcw.bdcdn.shoujiduoduo.com/v/190218/c981286b5772c5c5351b202973680264.mp4
曲剧《背靴访帅》,http://gcw.bdcdn.shoujiduoduo.com/v/200831/2d7d5874b132f83b8f6d7c2e24ee3cdf.mp4
曲剧《李豁子做梦》,http://gcw.bdcdn.shoujiduoduo.com/v/191208/d1a3c9f90719f7eebdafd964b7bcb8f8.mp4
曲剧《刘公案》,http://gcw.bdcdn.shoujiduoduo.com/v/190429/2ef6445a1215cf06049cac61d72f201e.mp4
曲剧《风雪配》,http://gcw.bdcdn.shoujiduoduo.com/v/190702/3e371e8c94d2e1070319298ce2f9c2b7.mp4
名家演唱会,http://gcw.bdcdn.shoujiduoduo.com/v/190710/acb4c10132c1db9122b9fc1d9bb662e1.mp4
曲剧《十八哭》,http://gcw.bdcdn.shoujiduoduo.com/v/190304/7dc7811188639217fb8299804021325f.mp4
曲剧《王华买爹》,http://gcw.bdcdn.shoujiduoduo.com/v/190902/19ce2ae8133857ae7ffc2dbe0c674a3b.mp4
曲剧《李豁子说媒》,http://gcw.bdcdn.shoujiduoduo.com/v/190404/fe8abd72959145ed7ca5b56342849b89.mp4
曲剧《卷席筒》,http://gcw.bdcdn.shoujiduoduo.com/v/190527/315a044c2b9cf3a17e2b37ef09e21cd5.mp4
曲剧小段,http://gcw.bdcdn.shoujiduoduo.com/v/190513/4a77c50ae75a653dfbf5396f45c592e3.mp4
曲剧【借簪子】全场,http://gcw.bdcdn.shoujiduoduo.com/v/190428/002d8daebc70bfbe6e809d28b55084af.mp4
曲剧《荆钗记》,http://gcw.bdcdn.shoujiduoduo.com/v/190706/f24473d42d884882617f29ab1157b8ab.mp4
曲剧《五福临门》【全场】,http://gcw.bdcdn.shoujiduoduo.com/v/200302/3b18c2c8f578035387fc737d88dd8f9e.mp4
曲剧《李豁子》选段,http://gcw.bdcdn.shoujiduoduo.com/v/201105/3e869cb57c096666978b871997e1781e.mp4
曲剧全集《惊蛰》-上集,http://gcw.bdcdn.shoujiduoduo.com/v/201105/8fb403bfce72a9ae63ec389b5c756092.mp4
曲剧,http://gcw.bdcdn.shoujiduoduo.com/v/190419/9e086a2c7ef700f51bb480e522a947ae.mp4
曲剧《李豁子说媒》-_超清,http://gcw.bdcdn.shoujiduoduo.com/v/190325/3635fa4901fb8f63a26cf623a9c3c549.mp4
曲剧《武家坡》全场,http://gcw.bdcdn.shoujiduoduo.com/v/191207/d25810bf3aa56d64dcfa0722c0682570.mp4
曲剧《卷席筒》海连池、刘兰玉、马二章(79年舞台版),http://gcw.bdcdn.shoujiduoduo.com/v/190501/effda381decab3a9da4e1d8090de384a.mp4
曲剧《李豁子离婚》选段,http://gcw.bdcdn.shoujiduoduo.com/v/201115/66568433507300287649a7579cfe59d0.mp4
曲剧【赵氏孤儿】全场,http://gcw.bdcdn.shoujiduoduo.com/v/190325/870b319c7c76d1454305c961de3193d7.mp4
曲剧《龙情》,http://gcw.bdcdn.shoujiduoduo.com/v/190213/83b5aee6b0ae5ea6e0951c9169838997.mp4
曲剧《哑女告状》完整版,http://gcw.bdcdn.shoujiduoduo.com/v/200608/7fcc1b27a03acfbf1b7b8379370387fa.mp4
曲剧《卷席筒》选段,http://gcw.bdcdn.shoujiduoduo.com/v/200618/f72a7218b1eded2f2b7bf043176f92a7.mp4
曲剧《铡赵王》,http://gcw.bdcdn.shoujiduoduo.com/v/190924/93b9d37f2c7420477a1b082c77a06220.mp4
曲剧名家李亚军、刘艳丽曲剧《寇准背靴》小花园送饭选段！,http://gcw.bdcdn.shoujiduoduo.com/v/200331/c24282ad8c68477224055f19d324b30e.mp4
张新芳——曲剧《陈三两》：陈三两迈步上公庭,http://gcw.bdcdn.shoujiduoduo.com/v/210118/6c7200369ec769f15448231b47e8bab3.mp4
曲剧《秦香莲挂帅》,http://gcw.bdcdn.shoujiduoduo.com/v/191122/98131f0938de177cb3ffbe7aa49f6632.mp4
曲剧海连池曲剧团《郭威反朝》03,http://gcw.bdcdn.shoujiduoduo.com/v/190225/9fbb0cb5e5338b29f6d9946fd7051adb.mp4
曲剧《刘全进瓜》,http://gcw.bdcdn.shoujiduoduo.com/v/190920/bd1f1d3a930f50f5ffbed6792da7865a.mp4
曲剧《楚山宝》,http://gcw.bdcdn.shoujiduoduo.com/v/191122/1ade9113a8bcc9385cc6e9df9871a27e.mp4
曲剧《刘公案》选段,http://gcw.bdcdn.shoujiduoduo.com/v/201026/22e51c748600e5e42bc5a138c62c5160.mp4
曲剧下朝来一边走一边长叹李天方,http://gcw.bdcdn.shoujiduoduo.com/v/190718/664cfdec0eb7ae39b7ff5c3daab7729c.mp4
曲剧《风雪配》选段,http://gcw.bdcdn.shoujiduoduo.com/v/190404/59e91848a56166a30a275089daf59b9a.mp4
曲剧《风雪配》选段,http://gcw.bdcdn.shoujiduoduo.com/v/190315/5d17a97a41c3debe8551adc2928b1ed8.mp4
乔华云演唱曲剧《王小赶脚》选场,http://gcw.bdcdn.shoujiduoduo.com/v/190524/74c592424d50fd8dda66f52b9b30a650.mp4
教闺女,http://gcw.bdcdn.shoujiduoduo.com/v/210127/870fd252bad1a37fbbc7f19196b2e9cf.mp4
河南曲剧《四郎探母》【探母一折】,http://gcw.bdcdn.shoujiduoduo.com/v/190505/a7900e9cbc6b71e46d7a1a895b103033.mp4
